bd_upazila_distance_to_coast
centroid_lat,centroid_lon,distance_km,upazila
24.774574669490800,90.3615884257432,115.11512692292800,Mymensingh Sadar
24.56959419063410,91.54450872615470,125.79919798572800,Nabiganj
23.863563831255300,90.98051005417250,28.58747620469190,Nabinagar
24.726777012358700,88.39644883148440,221.60470414663100,Nachole
23.437217778591700,89.89428640230290,30.07840840655400,Nagarkanda
24.047699191838500,89.87411734023400,64.27555132027460,Nagarpur
25.958478356122700,89.74009066637970,259.8245075153140,Nageshwari
21.46891298516510,92.22873883157720,6.504474469124110,Naikhongchhari
24.956763212965200,90.18370462307410,146.06200005363900,Nakla
22.60070160661550,90.273558572681,7.819393804098740,Nalchity
25.117578841282700,90.18350617708940,161.33689771329000,Nalitabari
24.550185997928900,90.67715184478230,95.4967001783525,Nandail
24.681275117511500,89.22679380431520,156.0050294425410,Nandigram
23.140126227975900,91.20929866789190,26.171069879645200,Nangalkot
22.821787074551100,92.0693762088841,32.53885911617900,Naniarchar
24.811049317606700,88.89816932508860,192.485463695625,Naogaon Sadar
23.154537225786200,89.49488852325440,72.37926228798400,Narail Sadar
23.62746893262040,90.48106125669820,0.0,Narayanganj Sadar
23.304659285059700,90.42738634628730,0.0,Naria
23.866569747149700,90.70809662718490,20.77881244602810,Narsingdi Sadar
24.182240172353900,91.18752480959540,75.91258412058830,Nasirnagar
24.44327839154460,88.9840478635321,154.34801688746900,Natore Sadar
23.673413177727200,90.16068371352040,12.182612249334300,Nawabganj
25.420418958682400,89.09170161483480,232.14465404590900,Nawabganj
24.565006164591100,88.25791310999590,223.28498926424100,Nawabganj Sadar
22.770321255134800,89.97437748913280,19.955134729704300,Nazirpur
22.722545495010500,90.08567780380300,18.97087553544430,Nesarabad (Swarupkati)
24.886731756887400,90.73736973906940,128.2993338447990,Netrokona Sadar
23.735563654954300,90.38088120282100,18.91324647193110,New Market
24.828424641165500,88.55150627890060,216.0999722909180,Niamatpur
24.336772474982600,90.96310850198600,76.7313939297025,Nikli
25.941648768399200,88.85490018149460,295.1035350651500,Nilphamari Sadar
22.80236222761440,91.06059521174320,0.07718485643660570,Noakhali Sadar (Sudharam)
24.405649881022800,88.59944415312320,185.68050348824300,Paba
23.993675442325500,89.28151620030040,101.1300952479310,Pabna Sadar
22.359649608191500,91.77276811082470,0.0,Pahartali
22.5905418640229,89.34029740030260,20.775227090922700,Paikgachha
24.320681015784400,90.69268283406370,70.52544532042220,Pakundia
23.953798670589300,90.64929075553580,30.514266828333000,Palash
25.26362098411620,89.39677896385130,202.74448694337900,Palashbari
23.825405605016600,90.3681591312563,26.810603234985000,Pallabi
23.734936506379000,90.41379621872330,16.72789490127710,Paltan
26.367479818215200,88.5817486899946,348.78770843297300,Panchagarh Sadar
25.20217225796540,89.07030438071450,215.2020414462370,Panchbibi
23.319753595485800,91.91014148211920,50.00448636592860,Panchhari
22.373456927169800,91.82864833759950,2.1959906344559500,Panchlaish
23.787894713298100,89.3868024735516,86.71442744117040,Pangsha
25.61874256111690,88.92559939051990,258.2628608052620,Parbatipur
23.20137007705780,91.43970290638110,24.946054189930500,Parshuram
22.262945672482100,91.79585780301610,0.0,Patenga
26.33995907188360,89.02401768284470,322.0481381517530,Patgram
22.094730164013800,89.96619950337620,0.0,Patharghata
22.292116467404900,91.96383877738190,0.0,Patiya
25.075392916348300,88.71651820846370,216.65646573367300,Patnitala
22.335827443616300,90.32892158134530,0.33314088275595600,Patuakhali Sadar
21.81816677532950,91.95277948904760,0.0,Pekua
25.949460701227500,89.57052734745060,268.1525084269990,Phulbari
24.908522016723000,90.40649448981110,125.65979507566800,Phulpur
22.95659903535690,89.44185078029010,67.04386919809660,Phultala
25.66507187515400,89.42006886515200,242.15976581962600,Pirgachha
25.423698102335100,89.27429749027770,222.62071654118200,Pirganj
25.84108499606140,88.36790281929490,305.96077700472400,Pirganj
22.608741438096400,89.98107933786450,0.9452661469834270,Pirojpur Sadar
24.992201838561800,88.5176850737957,231.943178287918,Porsha
24.933818048251900,90.60198016596710,131.3472473091540,Purbadhala
24.41097675842430,88.8273250383221,170.14183921924800,Puthia
22.55073687002070,90.13110497904590,5.669448207043100,Rajapur
25.78609229082190,89.54236362997970,253.52066118854300,Rajarhat
22.37849972980950,92.2417001985812,19.85471968734320,Rajasthali
23.717455699355700,89.65411957309920,52.56326901085460,Rajbari Sadar
24.565254385254100,91.86085840101630,152.21119901862700,Rajnagar
23.201335049740900,90.03693829856600,23.972083840013600,Rajoir
24.377127927636000,88.5672396120236,196.0894314978680,Rajpara
23.09892901372460,90.87257742799970,14.680009889762800,Ramganj
22.934992739754100,91.83120045213700,23.202589414355000,Ramgarh
22.64506923916680,90.94535691428080,0.0,Ramgati
23.748187688821800,90.40600624310210,18.264763164263800,Ramna
22.591351234939700,89.65219927710930,16.624406088310000,Rampal
23.760909204553400,90.42074514468990,19.302238592014000,Rampura
21.440728170981100,92.1209980224805,0.0,Ramu
22.636579641067700,92.19890952089540,26.92927733833530,Rangamati Sadar
25.745889440793800,89.21235033493240,258.7410204019810,Rangpur Sadar
22.464963440757900,92.06659694926730,5.748936769520950,Rangunia
24.710765012850500,89.02184566139990,173.66721001524500,Raninagar
25.94006442645930,88.2458188889687,328.6577889032540,Ranisankail
22.52075858196190,91.91691039574620,0.0,Raozan
25.591429184122300,89.82753949701100,215.98222226926900,Raumari
